name	price	unit	lon	lat	region	adress
万科兰江山第·瑧山道	78000	元/㎡	114.019971	22.571258	福田	福龙路
前海枫叶大厦	68000	元/㎡	113.926581	22.532735	南山	常兴路以西、学府路以南
远洋新干线商业广场	70000	元/㎡	114.26939818442	22.726251783308	龙岗	地铁3号线龙城、南联站之间
佳兆业前海广场2期写字楼	78000	元/㎡	113.892797	22.500333	南山	粤海月亮湾大道与棉山路交汇处东南向
昊龙华庭	33000	元/㎡起	114.12822409481	22.708315451723	龙岗	龙岗区平湖街道新厦大道与惠华路交汇处（西南侧）
万科星城华府	44000	元/㎡	113.83837486869	22.722701303739	宝安	上星路与上星南路的交汇处
中粮创芯公园	40000	元/㎡	113.92367504557	22.584656528042	宝安	创业二路与留仙一路交汇处（地铁5号线兴东站A出口约200米）
琳珠华庭	37000	元/㎡	114.2411972559	22.710827546081	龙岗	龙翔大道与怡翠路交汇处
华润深圳湾瑞府	180000	元/㎡	113.9495181459	22.493728478907	南山	海德三道南面科苑南路东面
红花雅筑	85000	元/㎡	113.924963	22.544602	南山	南新路与红花路交汇处附近
正弘·林语轩	264	万元/套	114.26665602187	22.69260482572	龙岗	宝龙街道沙荷路与宝荷路支线交汇处北侧
深国际万科和风轩	63000	元/㎡	114.05554780044	22.613193627376	龙华区	民治大道与民乐路交汇处
海境界家园二期	103000	元/㎡	113.9435542167	22.498086950116	南山	招商东路与后海滨路交汇（湾厦地铁站D口）
润科华府住宅	51000	元/㎡	113.87762272301	22.673266492257	宝安	前海·航城洲石路与鹤洲四路交汇处
星河天地	46299	元/㎡	113.94752923264	22.765601237857	光明	光明大道511号
万科瑧山府三期	97000	元/㎡	114.014082	22.557394	福田	福田区安托山六路与侨香五道交汇处
新彩苑	62000	元/㎡	114.04377622732	22.609030463072	龙华区	新区大道与宁远路交会处
正兆景嘉园	39000	元/㎡	113.927223	22.774895	光明	双明大道
绿景红树湾壹号	87000	元/㎡	114.04273	22.525659	福田	沙嘴路
奥园·翡翠东湾二期	30040	元/㎡	114.39698915374	22.713773459595	坪山区	金牛东路
香山美墅	83000	元/㎡	113.977475	22.55758	南山	香山西街
宏发世纪城二期	75000	元/㎡	113.952340255	22.6858204425	宝安	宝石东路
京基御景中央	50000	元/㎡	114.215455015	22.7139294116	龙岗	飞扬路
怀德峰景南园	50000	元/㎡	113.82634	22.668758	宝安	翠岗西路
博林天瑞	85000	元/㎡	113.979437	22.589857	南山	沙河西路
佳华领域广场	45000	元/㎡起	114.061934	22.720596	龙华区	观澜大道
绿景虹湾	85000	元/㎡	114.045735	22.566716	福田	梅林路
建信·天宸花园	44000	元/㎡	114.2009497955	22.647174984184	龙岗	龙岗大道和六联路交汇处
万科公园6号	48000	元/㎡	114.164506	22.614335	龙岗	布沙路与丹平快速交汇处
君成雍和园	65000	元/㎡起	113.892683	22.593747	宝安	前进二路
龙光玖龙玺	75000	元/㎡	114.04810647232	22.605942819511	龙华区	民塘路与白石龙路交汇处南侧，白石龙地铁站C出口
东方盛世花园二期	57000	元/㎡	114.12313	22.598537	龙岗	龙岗大道
宏发前城	75000	元/㎡起	113.8802605192	22.5788488743	宝安	宝安大道
华联城市全景·和廷	85000	元/㎡	113.913789	22.579263	宝安	创业二路101号
佳兆业前海广场2期	80000	元/㎡	113.89247	22.500598	南山	粤海月亮湾大道与棉山路交汇处东南
联建君钰府住宅	65000	元/㎡	113.90226182348	22.58567970876	宝安	前进一路与同和路交汇处北侧，沃尔玛旁
泰富华悦都会	35000	元/㎡	114.347531	22.685942	坪山区	比亚迪路与新合路交汇处西南
天玑公馆写字楼	44000	元/㎡	113.05911552586	23.677712507546	龙华区	龙观东路45号，港铁四号线清湖北站（建设中）旁
前海卓越时代广场	75000	元/㎡	113.89252281882	22.552536812706	宝安	宝华路与海天路交汇处西南角（宝安区政府附近）
佳兆业金御佳园	44000	元/㎡	114.13594603755	22.697521100923	龙岗	平湖街道守珍街与平安大道交汇处西南侧
嘉信云峰公馆住宅	46300	元/㎡	113.94880172089	22.69275891256	宝安	石岩街道石环北路与横坑路交汇处（大树林公园旁）
恒裕嘉城	370	万元/套	114.11338094551	22.693943722301	龙岗	爱南路和同富路交汇处东北侧
中电迪富大厦	77000	元/㎡	114.096073	22.550025	福田	华强北振华路与华发北路交汇处
佳兆业君汇公馆	43800	元/㎡	114.13740596399	22.697835839329	龙岗	守珍街与平湖大道交汇处西南侧
领秀花园	53000	元/㎡起	107.16844375749	40.886616348401	宝安	航空新城宝安大道转航城大道(107国道与航城大道交汇处)
玺园	51000	元/㎡起	114.03681380154	22.68666654907	龙华区	机荷高速与龙澜大道交汇处
天健公馆金街	131691	元/㎡起	114.01479199245	22.55523962238	福田	安托山六路
京基御景时代大厦	36000	元/㎡	114.22408871603	22.711742513878	龙岗	黄阁路与阁溪二路交汇处
华润深圳湾•悦府	120000	元/㎡	113.953306	22.525976	南山	滨海大道
光明1号	44000	元/㎡	113.934746	22.742259	光明	科发路西侧、十七号南侧
华润银湖蓝山	138000	元/㎡	114.088385	22.577631	罗湖	银湖片区，北环大道北侧，毗邻银湖风景区
联投东方二期	38500	元/㎡	113.865879	22.766265	宝安	东方大道与松岗大道交汇处
益田假日府邸	33000	元/㎡起	113.909594	22.772863	光明	松白路,近南环大道
合正丹郡	40000	元/㎡	114.163022	22.624828	龙岗	中翠路
万科云城公寓	90000	元/㎡	113.9505742875	22.579557203024	南山	石鼓路与打石一路交汇处
金洪观荟	47000	元/㎡	114.046149	22.717537	龙华区	泗黎路
龙岐湾1号	200000	元/㎡起	114.509374	22.57763	大鹏新区	银滩路
熙璟城	46000	元/㎡起	114.14312	22.688883	龙岗	富安大道
前海观一	90000	元/㎡	113.912266	22.576814	宝安	创业二路与公园路交汇处（地铁5号线环中线灵芝站C1出口）
荣德国际	44000	元/㎡	114.21562943094	22.655324796112	龙岗	龙岗大道与保康路交汇处北侧
星航华府	48000	元/㎡	113.841025	22.647695	宝安	兴华路北2号
恒大帝景	90000	元/㎡	114.170473	22.618692	龙岗	丹沙路
宇宏健康花城知了山	60000	元/㎡	114.143179	22.632704	龙岗	布澜路
三湘海尚	110000	元/㎡	113.948894	22.508121	南山	科苑南路2277号
森·尚璟	39000	元/㎡	114.23355099809	22.683440943156	龙岗	深惠路与深惠高速公路交汇处东南处
海宁公馆	63000	元/㎡	114.01307861609	22.647467949365	龙华区	大浪街道，和平路与新区大道交汇处东侧
凯德公园1号	100000	元/㎡	113.93220541211	22.520915233566	南山	创业路与南海大道交汇处
华策中心城	57000	元/㎡	114.249975	22.7051	龙岗	怡翠路
花语馨	47000	元/㎡起	114.123763	22.620084	龙岗	布李路97号
山海四季城Ⅲ四季公馆	53000	元/㎡	114.256886	22.594966	盐田	明珠大道
向西雍睦豪庭	64000	元/㎡	114.1299	22.549206	罗湖	东门南路
长庆小时代	40000	元/㎡	114.13036	22.62879	龙岗	科技园路
招商中环公寓	80000	元/㎡	114.11257154069	22.569311432222	罗湖	红岭北路与梅园路交汇处（7、9号线双地铁红岭北站）
水湾1979	95000	元/㎡	113.92506291763	22.495872416622	南山	太子路与荔园路交汇（水湾地铁站D出口处）
卓越弥敦道	41000	元/㎡	114.20986358289	22.654499389594	龙岗	龙岗大道与四联路交汇处（3号线横岗站D出口）
玖悦雅轩	68000	元/㎡	113.91131729017	22.576780526519	宝安	前进一路与创业二路交汇处
One 39	60000	元/㎡	114.11579182801	22.548471497215	罗湖	宝安南路与解放路交汇处（万象城旁
华业玫瑰四季馨园二期	62000	元/㎡	114.02698	22.630746	龙华区	人民路
丹梓龙庭	7847	元/㎡	114.403548	22.749018	坪山区	丹梓中路（聚龙山公园北侧）
泛海城市广场	32000	元/㎡	113.899011	22.501975	南山	前海路与兴海大道交汇东北侧（泛海拉菲花园二期南侧）
新地中央	30000	元/㎡	113.94289970398	22.760847662318	光明	光明大道与河心南路交汇处
太阳雨家园	750	万元/套	114.08027791936	22.62097733439	龙岗	龙岗坂田街道坂雪岗大道与环城南路交汇处东南角
万象中心	47000	元/㎡	113.853241	22.608388	宝安	西乡固戍宝安大道与固戍二路交汇处（地铁1号线固戍站A、C出口）
鸿荣源尚峰	45000	元/㎡	114.14614868784	22.63051515483	龙岗	南湾街道布澜路与大龙山路交界西侧
力高君御国际	30000	元/㎡	114.33573480133	22.683763411385	坪山区	中山大道与锦龙大道交汇处
中英街壹号2期	780	万元/套起	114.23796639888	22.552796018161	盐田	中英街门口
燕晗山苑	80000	元/㎡	113.99778487152	22.547571364788	南山	南山华侨城香山东街（侨城北站B出口旁）
仙岭公馆	28000	元/㎡	114.27684	22.716001	龙岗	碧新路和碧园路交汇处（八仙岭公园旁）
CFC长富中心	55000	元/㎡	114.062662	22.512174	福田	福田保税区市花路南、红棉道西、蓝花道东、金花路北
龙光玖云著	34000	元/㎡	114.3373791157	22.686265885131	坪山区	中山大道与振环路交汇处（近坪山天虹）
金众麒麟公馆	88500	元/㎡	113.97459744592	22.602105233953	南山	沁园路西面沁园二路北面（资本市场学院南侧）
松茂·柏景湾	62000	元/㎡	113.847698	22.592725	宝安	宝源路与固戍一路交汇处
传麒景苑	73000	元/㎡	114.04303689348	22.564179185187	福田	景田北六街，9号线梅景地铁站A2出口
恒大悦龙台	15500	元/㎡	114.504977	22.760777	深圳周边	大亚湾西区龙海二路47号
汇智百盛	42500	元/㎡	113.86575555704	22.773777053784	宝安	松岗大道与楼岗大道交汇处（松岗二小旁）
深圳卓越中寰	46000	元/㎡	113.8190995386	22.741283229281	宝安	蚝乡路与环镇路交汇处东南侧（万科翡丽郡北侧）
龙光玖誉府	51300	元/㎡	114.04751217484	22.704394509354	龙华区	4号线茜坑站地铁口
佳兆业盐田城市广场二期凌云	48500	元/㎡	114.2679358314	22.592074236976	盐田	盐田街道洪安路与东海四街交汇处
实地剑兰郡	76000	元/㎡	114.114654	22.554829	罗湖	红桂路红桂横街27号
满京华云朗	51000	元/㎡	113.84855766073	22.643764696212	宝安	广深公路辅路、地铁12号线（在建中）黄田站旁
万科麓山	52000	元/㎡	114.11056462419	22.629814840064	龙岗	银湖山布龙路与吉华路交汇处
拾悦城	50000	元/㎡	113.827162	22.730235	宝安	宝安大道
深城投·中心公馆	42000	元/㎡	114.348199	22.710164	坪山区	行政二路
勤诚达正大城一期	52500	元/㎡	113.921155	22.728169	光明	光侨路,近长升路
龙光玖钻	58000	元/㎡	114.02876874111	22.627715932977	龙华区	腾龙路与中梅路的交汇处
凤凰公馆	30600	元/㎡	114.31630378498	22.684158446519	坪山区	坪山大道与碧沙北路交汇处
阳光粤海	89000	元/㎡	113.94731220747	22.538898626854	南山	粤海街道白石路与科技南一路交汇处
中粮云景国际住宅	24000	元/㎡起	113.895461	22.78287	光明	松白路与金安路交汇处（近公明汽车站）
广兴源圣拿威	75000	元/㎡	113.8734	22.569655	宝安	海城路
华润前海中心悦玺	98500	元/㎡	113.90725310801	22.537229371042	南山	前海深港现代服务业合作区桂湾四路与梦海大道交汇处
香格名苑	78000	元/㎡	113.891429	22.497453	南山	棉山路
锦缘里嘉园	69000	元/㎡	114.146814	22.550533	罗湖	沿河南路3026号
凯旋TRC	500	万元/套	114.1236723561	22.6127933548	龙岗	金利路
佳兆业E立方	40000	元/㎡	114.14838259354	22.674183271079	龙华区	龙华高尔夫大道与环观南路交汇处
新彩苑住宅	59000	元/㎡	114.04375914904	22.609064741665	龙华区	新区大道与宁远路交会处
半岛城邦璞域	116000	元/㎡	113.94184527958	22.485844989081	南山	东角头望海路与金世纪路交汇处
阳基御龙山商铺	77000	元/㎡	114.04017510395	22.719944961654	龙华区	福城办事处福前路南侧
佳兆业未来城商铺	70000	元/㎡	114.21997188014	22.7119886349	龙岗	大运新城如意路与大运路交汇处西北侧
天福华府	53000	元/㎡	113.845981	22.64033	宝安	金乡一路
佳兆业盐田城市广场一期	48000	元/㎡	114.26779342239	22.592286538761	盐田	洪安路与东海四街交汇处
山语清晖	92000	元/㎡起	114.022857	22.570451	福田	福龙路
华盛西荟城4期	46000	元/㎡	113.8243123563	22.7393295836	宝安	新沙路
THE TOWN乐城	43000	元/㎡	114.2305	22.682075	龙岗	龙岗大道与荷坳路交汇处
颐安都会中央三期	54000	元/㎡	114.233019	22.694857	龙岗	龙飞大道
山语海	82000	元/㎡起	113.897125	22.484298	南山	少帝路
阳基御龙山	47000	元/㎡	114.040682	22.71973	龙华区	福前路
勤诚达22世纪二期	72000	元/㎡	113.914735	22.578216	宝安	创业路灵芝公园旁（地铁环中线洪浪北站A出口）
Mr.91公馆	50000	元/㎡	114.118709	22.572829	罗湖	宝安北路与梅园路的交汇处
佳华领汇广场	52000	元/㎡	114.066221	22.638588	龙岗	坂田街道吉华路与五和大道交界处西南
星河传奇	60000	元/㎡	114.02571302602	22.638477022847	龙华区	民治办事处腾龙路与景龙南路交汇处
前海湖山壹号	4300	万元/套	113.835957	22.689133	宝安	福永街道广深公路西侧（立新湖东侧）
儒骏城立方	53000	元/㎡	114.07881480819	22.63326349398	龙岗	环中线坂田地铁口B出口
同泰时代中心	35000	元/㎡起	113.811957	22.684358	宝安	蚝业路
幸福公寓	51000	元/㎡	114.027403	22.751853	龙华区	桂月路472号
上善梧桐苑	60000	元/㎡	114.227553	22.562936	盐田	园林路45号
美地里园	35000	元/㎡起	114.243652	22.714551	龙岗	龙翔大道与东都路交汇处，岁宝百货对面
名居广场住宅	46000	元/㎡	114.2403312351	22.7037242796	龙岗	龙岗大道,近如意路
半山半海	120000	元/㎡	114.247186	22.589473	盐田	中青一路9号
新世界倚山花园溱澜	55000	元/㎡	114.244547	22.568532	盐田	梧桐路1968号
银领公馆	49000	元/㎡	114.14734	22.626247	龙岗	龙岗大道与布澜路交汇处
佳兆业悦峰	55000	元/㎡	114.09485886268	22.633944085589	龙岗	坂雪岗龙颈坳片区，清平快速与布龙公路交汇处
鸿荣源尚峻御园	64000	元/㎡	114.019412	22.646924	龙华区	民塘路
山海四季城Ⅱ公园道	56000	元/㎡	114.265296	22.597444	盐田	盐田路208号
万科蛇口公馆	87000	元/㎡	113.9381192029	22.4927988839	南山	湾厦路
御景蓝湾公馆	42000	元/㎡	114.233304	22.729216	龙岗	和谐路
珑禧	24900	元/㎡	114.25717464128	22.744955329503	龙岗	龙盛大道（北通道）以北玉岭路以西
陶润·懿峰	35500	元/㎡	114.05621559899	22.696251949241	龙华区	大和路和环观南路交汇处
曦城	90000	元/㎡	113.914394	22.598287	宝安	广深高速北侧
银信中心二期	33000	元/㎡	114.21420882603	22.652328374354	龙岗	龙岗区龙岗大道与松柏路交汇处（地铁三号线横岗站A出口）
卓弘高尔夫雅苑	30000	元/㎡	114.278829	22.697173	龙岗	宝荷路与宝横路交汇处东北侧
怀德公元	43000	元/㎡	113.83426394141	22.671076297355	宝安	前海大空港•福永中心107国道西侧
宝丰苑	45500	元/㎡	114.14113109092	22.588039891578	罗湖	金稻田路围岭公园东侧
骏泰金汐府	25000	元/㎡	114.29747047495	22.735615282397	龙岗	鸿基路23号
金众繁华里	58000	元/㎡	114.0381485267	22.608162015646	龙华区	龙华白龙路与致远南路交汇处（深圳北站南800米）
星河荣御	40000	元/㎡	113.812828	22.72808	宝安	沙井路与沙中路交汇处东南侧
华创云轩	52000	元/㎡	114.072368	22.657322	龙岗	坂雪岗大道与稼先路交汇处
英郡年华3时光里商铺	500	万元/套	114.15567060689	22.625484931831	龙岗	龙岗大道与岭背路交汇处西南侧，丹竹头地铁站A出口
万科红立方大厦商务公寓商铺	100000	元/㎡	114.13408443016	22.604402970213	龙岗	罗湖北城锦龙路与惠康路交汇处（5号线百鸽笼地铁站A出口）
鹏瑞·金玥湾	27000	元/㎡	113.37719051739	22.121388678903	金湾	航空新城·金河大道东
海泉湾时光序	12000	元/㎡	113.12098826378	22.072098764762	金湾	海泉湾度假区内
华发又一城	14000	元/㎡	113.31202229137	22.1566934961	斗门	尖峰南、黄杨河北，华发水郡省级湿地公园旁
绿景喜悦荟	31000	元/㎡	113.51911752995	22.273808404695	香洲	明珠北路明珠站西侧
崇峰壹号院	33000	元/㎡	113.374885	22.121089	金湾	西湖片区金河东路北侧、金鑫路东侧
佳兆业悦峰	19200	元/㎡	113.38445712636	22.068017240537	金湾	三灶镇金海岸大道229号
佳兆业·金域都荟	11500	元/㎡	113.21413	22.026833	高栏港经济区	南水镇金洲小学旁
中海星筑	23500	元/㎡	113.574453	22.377988	香洲	高新区星辰路169号
招商·依云华府	16000	元/㎡	113.33543131759	22.214482863425	斗门	白蕉新城
五洲家园	23500	元/㎡	113.361675	22.159321	斗门	湖心路1088号
万科·红树东岸	26000	元/㎡	113.575464	22.387695	香洲	高新区情侣北路海岸线旁，兴业隧道出口3km处
龙湖龙光首开·湖城大境	23000	元/㎡起	113.36357127062	22.124674575553	金湾	航空城山湖海路和迎河西路的交叉路口
万科云城	26000	元/㎡起	113.5530848726	22.403090099424	香洲	唐家科创纵三路
东西汇	31000	元/㎡	113.49123431205	22.12024740511	横琴	琴画街25号
国瑞山湖海庄园	5598	元/㎡起	112.90018627581	22.583096976778	珠海周边	广佛西·共和生态公园旁
万科第五园	26000	元/㎡	113.56323750597	22.403568329466	香洲	高新区深珠通道出口约1.6km
建发·央璟	40000	元/㎡	113.52040132405	22.284748603547	香洲	春风路南侧
华发·绿洋湾	35000	元/㎡	113.630924	22.373097	香洲	唐家湾情侣北路铜鼓街88号
碧桂园·澳邻PARK	35000	元/㎡	113.49160681914	22.130895901971	横琴	港澳大道与开新七道交汇处
招商·雍华府	26000	元/㎡	113.55348326599	22.40305812061	香洲	唐家·TOD国际新城
中海环宇城	35000	元/㎡	113.52885	22.242827	香洲	前山三台石路与港昌路交汇处
中冶逸璟公馆	55000	元/㎡	113.4653267191	22.136047198446	横琴	环岛北路北侧、千福道西侧、千寿道东侧
碧桂园·华发香洲府	25500	元/㎡	113.438205	22.202734	香洲	南湾沿江路
融创云水观璟花园	16000	元/㎡	113.30218759685	22.195793809792	斗门	井岸新城
保利茉莉花园	15500	元/㎡	113.31722658447	22.212004415173	斗门	黄杨河畔东岸
雅居乐国际花园	25000	元/㎡	113.55219763839	22.403397511508	香洲	高新区兴南路199号
华发国际商务中心	24000	元/㎡	113.371342	22.125636	金湾	航空新城金山公园南，迎河东路西
京华假日湾C区	11000	元/㎡	113.17865271448	22.100023170404	金湾	平沙镇升平大道北侧（平沙实验小学南侧）
嘉珠·香海壹号	18000	元/㎡	113.3609799163	22.157615396505	斗门	湖心路1038号
广银大都会	11000	元/㎡	113.23648877704	22.163708241599	斗门	乾务镇盛兴二路1388号
盛东江山赋	36000	元/㎡	113.57217537976	22.250997167653	香洲	吉大白莲路222号（国土局旁）
时代水岸	14500	元/㎡	113.330474	22.19739	斗门	白蕉南路19号
碧桂园·华发滨海天际	27000	元/㎡	113.37665187639	22.127207611891	金湾	航空新城
星河传奇	18000	元/㎡	113.33888115694	22.101102985637	金湾	航空城星湾路168号
铭泰城市广场	27000	元/㎡	113.57080196086	22.280185837574	香洲	紫荆路西侧科汇大厦旁（香洲汽车总站往南约500米）
龙光·玖誉湾	26000	元/㎡	113.37838332005	22.121578935361	金湾	金河东路北侧、金城路东侧
时代都荟大境	16000	元/㎡	113.34625912757	22.172525232104	斗门	湖心路以西、幸福河以北
利是达星际广场	38000	元/㎡	113.51721461068	22.173828921611	横琴	横琴大桥北（港珠澳大桥西出入口200米）
建发玺园	20500	元/㎡	113.34104845951	22.179031196895	斗门	湖心路2268号建发玺园（香海大桥北）
碧桂园·华发海湾壹号	25000	元/㎡	113.416957	22.080912	金湾	三灶镇丹阳四路
佳兆业君汇上品	12000	元/㎡	113.23724936087	22.159442766553	斗门	珠峰大道乾务牌坊旁
碧桂园·臻湾国际	25000	元/㎡起	113.50912092852	22.168620290433	香洲	保十琴超级总部基地（宝盛路与宝荣路交汇处）
优特绿城桂语香山	40000	元/㎡	113.56430330853	22.286301422346	香洲	银桦路102号
大德世贸广场	21000	元/㎡	113.55554805587	22.403667545134	香洲	科技创新海岸北围片区兴南路北、新湾六路西侧
融创云水观棠花园	27000	元/㎡	113.35312848369	22.123539261588	金湾	顺达路东侧、金水路南侧
世荣尚观花园	19000	元/㎡	113.31718359001	22.200252637985	斗门	井岸镇西堤路1935号
奥园金坭湾	14500	元/㎡	113.30217188435	22.193813663621	斗门	井岸镇尖峰山西(东风北公交站旁)
中国铁建国际城	25500	元/㎡	113.35144813853	22.125825249135	金湾	金渠路南侧、双湖路西侧（省科干校旁）
旭日华庭	14500	元/㎡	113.33666540378	22.196107673282	斗门	白蕉镇桥湖南路625号北侧
龙光·玖龙湖	12200	元/㎡	113.30835599652	22.237743297183	斗门	白蕉龙德巷32号
佳兆业·水岸华都·悦港湾	30000	元/㎡	113.53943273943	22.203845356145	香洲	南湾南路5001号
港珠澳ISC首座	30000	元/㎡	113.50620932343	22.171938806079	横琴	横琴大桥旁宝湾路与富林东路交汇处
时代天韵	15800	元/㎡	113.31680954362	22.213478111537	斗门	白蕉镇桥湖南路与同兴路交汇处
碧桂园·珑悦	18100	元/㎡	113.35367087558	22.137649758186	金湾	红旗镇金湾一小旁
奥园·天悦广场	90	万元/套起	113.51009004945	22.173041430657	香洲	保税区宝恒路西侧、宝顺路北侧
碧桂园保利海悦天境	12800	元/㎡	113.13901487591	22.059326287532	高栏港经济区	平沙新城文楼路与邻善路交汇处
时代香海北岸	11500	元/㎡	113.36579331749	22.327379935315	中山市	神湾金凤路南
隆福·晶都	35000	元/㎡	113.552104	22.225718	香洲	拱北侨光路与华平路交汇处
卓越·唐家墅	1300	万元/套起	113.62675919381	22.37286723443	香洲	情侣北前湾五路666号
誉诚花园	16000	元/㎡	113.32041159859	22.231716186234	斗门	白蕉镇永福二路3093号
岭秀城壹号	35000	元/㎡	113.55786922237	22.237889853237	香洲	拱北迎宾南路与岭南路交汇处
金汇国际广场	39000	元/㎡	113.50284153162	22.133303528875	横琴	新区艺文二道东、港澳大道南、艺文一道西、濠江路北
奥园·天悦湾	23000	元/㎡	113.398392	22.077407	金湾	三灶华阳路与丹阳路交汇处
新会保利玥府	6500	元/㎡	113.110848	22.362953	珠海周边	新会区银湖湾滨海新城古井江门大道旁
奥园阳光一号	18000	元/㎡	113.350271	22.055036	金湾	三灶镇机场西路101号
春暖花开	35000	元/㎡	113.5827334011	22.316352268883	香洲	美丽湾神前路前进500米
诚丰圣诺国际	27000	元/㎡	113.52413083449	22.252405615976	香洲	金鸡路与造贝路交汇处（诚丰圣诺大厦销售中心）
华发国际海岸·四季峰景	33000	元/㎡	113.52771879439	22.181791091231	香洲	南湾南路3001号
龙光·玖龙山	13000	元/㎡	113.29904451009	22.189757501769	斗门	井岸·尖峰山旁
德泰华庭	23000	元/㎡	113.37465679677	22.131709478543	金湾	航空新城·依云路188号（交金城路）
横琴德国城	34000	元/㎡	113.523426	22.14174	横琴	港澳大道与天羽道交汇处
聚源华府	13500	元/㎡	113.3658121815	22.047905712987	金湾	三灶镇泰宁路18号
双瑞藏珑湾	37000	元/㎡	113.538055	22.209033	香洲	南湾南路6002号
中国铁建湖心公馆	24500	元/㎡	113.35477409393	22.159902420574	斗门	湖心路·藤逸路南侧
国维中央广场	36000	元/㎡	113.55359312189	22.239723580373	香洲	九洲大道与桂花北路交汇处
飞腾创意大厦	25000	元/㎡	113.51679451117	22.166855777813	香洲	珠海市保税区情侣西路北侧、天科南路东侧（原珠海保税区51号）
惠景和园	22000	元/㎡	113.5494610778	22.382999999752	香洲	高新区金峰中路南侧（金盛路79号）
永同昌时代广场	33000	元/㎡	113.4915417337	22.129913900003	横琴	濠江路北侧，开新七道西侧
卓凡中心	27500	元/㎡	113.5446272804	22.221400752641	香洲	拱北侨光路666号
平沙九号广场	12500	元/㎡起	113.19391738417	22.100312457965	金湾	平沙镇升平大道东238号
华发依山郡	11600	元/㎡	113.282871	22.232969	斗门	黄杨一路
横琴万象世界	35000	元/㎡	113.501239	22.121419	横琴	横琴大道,近开新二道
九洲保利天和	25000	元/㎡	113.37530010153	22.107812735769	金湾	机场东路
龙光·玖龙玺	53000	元/㎡	113.547736	22.146852	横琴	港澳大道
锦绣国际花城	12000	元/㎡	113.459996	22.278678	中山市	环洲北路9号
恒大海泉湾花园	10000	元/㎡	113.121864	22.064871	金湾	海泉湾度假区
横琴华发广场	45000	元/㎡	113.547889	22.15873	横琴	联澳路
泰禾澳门湾	26000	元/㎡	113.50920120956	22.174911149451	香洲	南湾大道北侧、宝吉路东
森宇富通商务大厦	33000	元/㎡	113.54162774169	22.238250704027	香洲	拱北粤海中路2133号
玖洲道	35000	元/㎡	113.54851697649	22.243903652357	香洲	九洲大道西2108号（兰埔路圆明新园东侧500米）
美林书苑	35000	元/㎡	113.539595	22.28657	香洲	香榭路233号
华发峰尚	13000	元/㎡	113.339728	22.200879	斗门	白蕉路（省道S272）东侧
格力海岸	35000	元/㎡	113.626857	22.357706	香洲	情侣北路3333号
珠海富力优派广场	23000	元/㎡	113.491312	22.169474	香洲	横琴北岸·宝成路7号
仁恒滨海半岛	33000	元/㎡	113.630618	22.365467	香洲	唐家湾情侣北路3663号
K2·荔枝湾	45000	元/㎡	113.532102	22.144297	横琴	港澳大道
绿湖山庄	28000	元/㎡	113.503753	22.22369	香洲	珠海大道
横琴·湾区1号	43000	元/㎡	113.528999	22.163809	横琴	兴盛五路
海伦堡·香海里	15000	元/㎡	113.33581138349	22.209679246153	斗门	白蕉路（惠普智慧产业园对面）
龙光·玖龙汇	25000	元/㎡	113.51378823654	22.172781857614	香洲	保税区宝盛路与保汇路交汇处
锦绣海湾城	13000	元/㎡起	113.544212	22.42514	中山市	长平路1号
海伦堡·湖心里	15500	元/㎡	113.35392737366	22.158475635347	斗门	腾晖路153号湖心路旁
仁恒滨海中心	65000	元/㎡	113.567013	22.228737	香洲	情侣南路1号
五洲东方墅	17000	元/㎡	113.31063478577	22.179924324866	斗门	珠峰大道1286号
御景首府	11000	元/㎡	113.202256	22.224194	斗门	斗门大道
世荣作品壹号	16000	元/㎡	113.318683	22.180609	斗门	河坊路
华发悦府	44000	元/㎡	113.53363	22.144347	横琴	港澳大道
恒荣·城市溪谷	35000	元/㎡	113.581333	22.316083	香洲	神前路99号
旭日海岸	25000	元/㎡	113.368131	22.131879	金湾	金瀚路668号
三一南方总部大厦	43000	元/㎡	113.548987	22.155369	横琴	环岛东路东侧、联澳路南侧、都会道西侧、观澳路北侧
恒裕江山汇	20000	元/㎡	113.346308	22.17609	斗门	南湖路99号
万菱·情侣湾1号	57000	元/㎡	113.591028	22.239326	香洲	情侣南路88号
东方润园	19000	元/㎡	113.35101	22.139939	金湾	虹晖一路39号
时代倾城·双生花	15000	元/㎡	113.32987273802	22.230721490757	斗门	新环路71号
泰盈·玖悦湾	36000	元/㎡	113.622532	22.357699	香洲	前岛环路1188号
华发城建四季半岛	33000	元/㎡	113.526409	22.181265	香洲	锦绣四路388号
诚丰雅园	12500	元/㎡	113.262787	22.167042	斗门	东澳村
时代保利中环广场	35000	元/㎡	113.52445	22.179671	香洲	银湾路
恒裕·水墨兰亭	45500	元/㎡	113.537757	22.286817	香洲	香榭路192号
保利中心	30000	元/㎡起	113.404795	22.58862	横琴	港澳大道
奥园·观山海商务广场	23000	元/㎡	113.494465	22.169343	横琴	南湾大道
时代南湾北岸	11500	元/㎡	113.366568	22.325776	中山市	神湾大道中238号
碧桂园·天悦府	16000	元/㎡	113.440915	22.338872	中山市	105国道
奥园香槟花园	14000	元/㎡	113.465668	22.311037	中山市	沙坦南路
万科·石花66號	23000	元/㎡起	113.571827	22.247263	香洲	万科石花66号
奥园香山美景	13000	元/㎡	113.467481	22.333729	中山市	三乡镇沙坦路与105国道交界处
中交汇通·横琴广场	42000	元/㎡	113.5434	22.160283	横琴	汇通二路
