Name	Price	Unit	Lon	Lat	Region	Address
奥园海泊澜湾	16000	元/㎡	120.69150354354	36.402422948381	即墨区	蓝色硅谷滨海大道与鹤山路交汇处
天泰壹号院	13000	元/㎡	120.57154912817	36.887832225199	莱西市	上海东路与常州路交汇处
金鼎京东华府	7200	元/㎡	120.55405443261	36.895088545871	莱西市	北京路南，洙河东
双珑领寓	11000	元/㎡	120.01094303618	36.285853011573	胶州市	香港路与广州路交汇处西200米路南
紫悦璟园	7000	元/㎡	120.507672	36.886474	莱西市	重庆西路17号
新城书香嘉苑	5100	元/㎡	119.8136655427	36.153749690611	胶州市	张应大朱戈村1072号（蓝泰小学旁，紧邻217省道）
裕龙青岛假日	6500	元/㎡	120.12010077795	36.58175146028	平度市	南村镇三城路189号
南山—海悦二期	12000	元/㎡	120.72391	36.428418	即墨区	滨海大道温泉二路交叉口
港都香城	7590	元/㎡	120.384428	36.105215	胶南市	泊里镇泊里三路157号
东方至尊公寓	11500	元/㎡	120.0564600556	35.879827575977	胶南市	滨海大道1201号
中科产业城	3300	元/㎡	120.593279	36.668914	莱西市	姜山镇西环路南(北汽新能源一期向西1公里)
鲁商泰晤士商街	13500	元/㎡	120.496781	36.316292	城阳区	百福路167号
华能郡府商铺	32500	元/㎡	120.36157994934	36.120131841547	市北区	杭州路与宣化路交汇处南侧（紧邻四方小学）
中科青岛研发城汇智园	8700	元/㎡	120.288732	36.278794	城阳区	河东路与汇智桥路交汇处
蓝堡湾弘馆	7500	元/㎡	119.95886417139	36.79758566428	平度市	人民路175号
华航汇金街	20000	元/㎡	120.54057909558	36.411003333892	即墨区	西邻临川路，东临振武路，南靠适致路，北靠皋虞路
万科星荟	15000	元/㎡	120.384428	36.105215	市北区	黑龙江南路2号
金府花园	7200	元/㎡	120.726438	36.578768	即墨区	金英路26号
琅琊台家园	10000	元/㎡	120.004295	35.895998	胶南市	东岳中路1550号
鑫江玫瑰园	15000	元/㎡	120.430599	36.279508	城阳区	银河路666号
双利城央府公寓	11500	元/㎡	120.38673530934	36.317505422459	城阳区	德阳路以北，春阳路以南，204国道以东
海信君和	15300	元/㎡	120.47997141168	36.391040602885	即墨区	文峰路48号
桃李芳菲	32000	元/㎡	120.392299	36.103986	市北区	南京路267号-53中学东侧
东港新世纪花园	18800	元/㎡	120.16691520648	35.933369576702	黄岛区	积米崖港区北港路79号
水岸华庭	9200	元/㎡	120.384428	36.105215	胶州市	胶祥路88号
瑞祥府家园	6300	元/㎡	120.50838270231	36.870060147741	莱西市	水集街道办事处深圳路106号
中高名人书苑	7500	元/㎡	119.944544	36.795517	平度市	平度市红旗路与锦州路交汇处
万福祥苑	8000	元/㎡	120.546841	36.88615	莱西市	上海路东路69号
江山名苑	20000	元/㎡	120.168468	35.966305	黄岛区	榕江路49号内1-3号楼及商业
上城御府	8500	元/㎡	119.97318353331	36.280831720474	胶州市	寺门首路西首
融信西发海月星湾公寓	17000	元/㎡	120.09642816406	35.897311630996	胶南市	滨海大道以南华山西路以东
明德小镇公寓	9000	元/㎡	120.46375	36.261321	城阳区	王沙路155号
雲海臻府理想城	7500	元/㎡	120.384428	36.105215	胶南市	泊里镇董家口小学西邻
天相国际公寓	15000	元/㎡	120.21155006407	35.957184076517	黄岛区	黄岛区珠江路590、592、596、598、600号
协信航空科技城公寓	11000	元/㎡	120.08283404243	36.253305778743	胶州市	板桥路1号
上河城	15000	元/㎡	120.0437087881	36.306003936577	胶州市	北京路南、上海路北、泉州路东
和达君玥商铺	30000	元/㎡	120.414305	36.130828	市北区	黑龙江南路177号
苏荷西区	8800	元/㎡	120.54948658567	36.421035839968	即墨区	棠邑路396号(长广路和棠邑路交汇处)
远洋万和城商铺	43000	元/㎡	120.384428	36.105215	市北区	辽阳西路与劲松五路交汇处西约200米
和达珺园	18000	元/㎡	120.37194587594	36.137721241393	市北区	金华支路6号
河畔嘉园	7500	元/㎡	120.058783	36.273966	莱西市	北京东路43号洙河公园东侧
瑞海澜山商铺	30000	元/㎡	120.12876319743	35.933233260147	黄岛区	东岳东路2717号
滨海1号商铺	18000	元/㎡	120.35766123261	36.131825477266	市北区	瑞昌路201号
樾府商铺	20000	元/㎡	120.09171179239	36.179103019426	胶州市	尚德大道与淮河路交汇处
协信航空科技城	11000	元/㎡	120.08279014245	36.25321012879	胶州市	青岛胶州板桥路1号
红星国际广场商铺	30000	元/㎡	120.04194144553	35.879100212378	胶南市	青岛市黄岛区双珠路185号
仁洲观海商铺	28000	元/㎡	120.24138564664	35.977835743058	黄岛区	长江东路以南，滨海大道以北，居然之家东北侧
中央公园里	23000	元/㎡	120.432407	36.171238	李沧区	夏庄路118号
紫悦府	6650	元/㎡	120.508084	36.894407	莱西市	北京西路5号
海尔产城创云玺	31000	元/㎡	120.43445488264	36.14204508475	崂山区	海尔路1号
安兴壹號府	6400	元/㎡	120.53413757329	36.908154791956	莱西市	香港路86号
伟信青岛小镇	4600	元/㎡	119.649626	36.758468	平度市	明村镇学府路1号　
融创北岸壹號	14000	元/㎡	120.24833907168	36.286802819067	城阳区	育英路177号（城阳六中西约100米）
城投悦动湾	20000	元/㎡	120.35034405406	36.143713740919	市北区	瑞海北路11号
禧竹雅园	39900	元/㎡	120.39355466512	36.092932150152	市南区	延吉路177号
国汇观海领御	20000	元/㎡	120.2391805733	35.97478565526	黄岛区	长江东路270号（居然之家东）
绿阳锦绣城	7700	元/㎡	120.01103895614	36.31071708697	胶州市	广州北路与禹州路交汇鲁德悦城西邻
台湾馨园	11700	元/㎡	120.04928359154	36.293603158928	胶州市	兰州路与泉州路交汇处
盛世桃源	6800	元/㎡	119.79857915038	35.94948905057	胶南市	六汪镇丰台路8号（青岛西海岸新区六汪小学对面
东篱院	5000	元/㎡	120.10661891644	36.759574453626	平度市	白沙河街道麻兰镇中心街西边
安徒生童话小镇	6800	元/㎡	119.97690227184	36.735997367145	平度市	上海路与杭州路交汇处（现河两岸）
西海岸花好月圆	14000	元/㎡	120.21749561001	36.050083885293	胶南市	灵山卫街道泉河路与灵海北路交汇处
新源上城明珠	9300	元/㎡	119.99659	36.289042	胶州市	胶州市梧州路101号
信达蓝庭福邸	28000	元/㎡	120.36510462784	36.106901384734	市北区	康定路17-5（康定路抚顺路楼口）
新城国际	10000	元/㎡	120.01802854821	35.897911851413	胶南市	东岳中路1399号
天相国际商铺	27000	元/㎡	120.211235	35.959161	黄岛区	黄岛区珠江路590、592、596、598、600号
保利科创紫荆阁商铺	15000	元/㎡	120.2932	36.248794	城阳区	海月路与新业支路交汇处
海信东山郡商业街	26000	元/㎡	120.43425278344	36.167044979998	李沧区	大崂路与东山四路两侧
晓港名城御港湾	35000	元/㎡	120.32251894728	36.08584197094	市北区	小港二路81号
西红市	21000	元/㎡	120.06327882313	35.895892240984	胶南市	东岳中路与镜台山路交汇处
东方金石	12000	元/㎡	120.05537804709	35.881094732296	胶南市	珠海东路988号
盛世豪庭商铺	45000	元/㎡	120.366437	36.098011	市北区	汉口路88号
千禧国际村二期	12000	元/㎡	120.502912	36.302247	城阳区	铁骑山路78号,80号
金秋泰和郡	15300	元/㎡	120.449551	36.223891	城阳区	玉虹路16号
卓越宾果公寓	16000	元/㎡	120.474693	36.196473	李沧区	汉川路796号
鲁信和璧花园	23000	元/㎡	120.6749416391	36.3580511714	即墨区	滨海路56号
世茂悦海	15000	元/㎡	120.061753	35.876152	胶南市	区政府旁滨海大道4098号4A级城市阳台景区内
半岛蓝湾	13000	元/㎡	120.031231	36.246657	胶州市	福州南路267号
三龙锦绣山庄	7000	元/㎡	119.94079	36.804913	平度市	天津路1369号
海尔产城创玫瑰兰庭公寓	14000	元/㎡	120.38858947537	36.123991909528	市北区	重庆南路128号
海尔产城创御品华府熙园	10000	元/㎡	120.05650626153	36.296055817272	胶州市	胶州市兰州东路592号（海尔大道与兰州东路交汇处东800米路南）
平都壹号院	8500	元/㎡	120.550179	36.884934	平度市	天津路152号
华商金地	7000	元/㎡	120.5458	36.884425	莱西市	上海东路152号
鑫坤临水宜家	12000	元/㎡	120.05928696221	36.251874818843	胶州市	温州路东青年水库东侧
新景苑	6800	元/㎡	119.971671	36.325255	胶州市	新疆路66号
兴华景园5期	13800	元/㎡	120.376846	36.328123	即墨区	城马路39号
海尔产城创世纪公馆	26000	元/㎡	120.400623	36.127715	市北区	怀远路与蚌埠路交汇处
远雄国际广场	35780	元/㎡	120.393831	36.071597	市南区	香港中路26号
海怡半山	54000	元/㎡	120.394645	36.092814	市南区	延吉路183号
奥润墨香苑	6500	元/㎡	120.56180884131	36.896950868888	莱西市	北京东路37号
万丽国际广场	12500	元/㎡	120.458531	36.395557	即墨区	振华街128号
天相国际	15000	元/㎡	120.21146962688	35.957037635668	黄岛区	黄岛区珠江路590、592、596、598、600号
上品广场	6400	元/㎡	120.006319	36.782974	平度市	长江路17号
天一仁和天境	13500	元/㎡	120.525616	36.314387	城阳区	铁骑山路
佳源都市	14500	元/㎡	120.424907	36.386791	即墨区	嵩山三路9号
德馨珑湖	16600	元/㎡	120.464865	36.373688	即墨区	长江一路117号（石棚水库西邻）
太泉美域	7500	元/㎡	119.95008	36.804973	平度市	天津路997号
即发金色华山	6800	元/㎡	120.55523947482	36.554037347024	即墨区	华山镇华锦路168号
平度上海花园	6800	元/㎡	119.933884	36.754892	平度市	新区大道519号
华商金岸	7200	元/㎡	120.553879	36.886828	莱西市	上海东路65号
中南漫悦湾	14000	元/㎡	120.15540041983	36.009652777209	黄岛区	前湾港路267号
富贵新苑	15000	元/㎡	120.070322	36.275818	胶州市	北京东路6号
海尔产城创悦湖兰庭	15300	元/㎡	120.15274	35.980683	黄岛区	香江路735号
中国铁建岸芷汀兰	5650	元/㎡	120.524302	36.843202	莱西市	烟台南路88号
香溪贤庭	6000	元/㎡	119.733543	36.132645	胶州市	澄月路56号
青房财富地带	19000	元/㎡	120.38647398465	36.098944866001	市北区	连云港路13号
文海国际公寓	16000	元/㎡	120.224015	35.957882	黄岛区	罗浮山路227号
青岛恒大水晶广场	14000	元/㎡	120.20426375855	35.9613505165	黄岛区	黄岛区珠江路1007号，区政府对面 市民文化广场西邻
青岛缤纷五洲商业广场	20000	元/㎡	120.526302	36.864112	莱西市	商业街路南
科创慧谷（青岛）科技园	8000	元/㎡	120.293707	36.273439	城阳区	秀园路1号（秀园路与广盛路交汇处）
航运大厦	10500	元/㎡	120.18287102102	35.99015413317	黄岛区	保税区四号区北京路62号（海尔大道和前港湾路交汇处）
国金中心	21000	元/㎡	120.455065	36.123753	崂山区	辽阳东路与深圳路交汇处
索菲亚国际中心	23000	元/㎡	120.195569	35.950289	黄岛区	庐山路2号
我家阳光1号商铺	22000	元/㎡	120.017038	35.906083	胶南市	大珠山中路1889号
青岛蓝色生物医药产业园	8400	元/㎡	120.298734	36.28158	城阳区	东北部中心中央智力岛以东1.5公里
五征财富中心写字楼	11880	元/㎡	120.38793	36.069184	黄岛区	紫金山路
逸景湾尚品	27000	元/㎡	120.1718317543	35.9325583475	胶南市	东港路9号
中联自由港湾	35000	元/㎡	120.327467	36.088191	市南区	新疆路8号
湖尚一品	10000	元/㎡	120.1042380807	36.2974335574	胶州市	兰州东路570号
恒诚家园	5900	元/㎡	119.7231675244	36.1337301625	胶州市	铺上路6号
清华凤凰园	13500	元/㎡	120.029905	36.245004	胶州市	福州南路277号
联谊枫林小镇	11000	元/㎡	120.0851670971	36.2394685394	胶州市	少海南路5号
嶺海香澜郡瑜院	14500	元/㎡	120.7161915003	36.4373675754	即墨区	领海西路31号
汇景花园	9000	元/㎡	120.01210360726	36.318404575892	胶州市	胶州市广州路与北外环路交接处往西200米
联谊景尚蓝湾	8800	元/㎡	120.17168156342	36.359655812921	胶州市	李哥庄镇联谊大街20号
瑞海澜山	16000	元/㎡	120.128043	35.934235	黄岛区	东岳东路2717号
颐山源墅	60000	元/㎡	120.443386	36.082939	崂山区	青大三路9号
利盛达御景苑	7500	元/㎡	120.07558	36.448423	胶州市	胶莱镇中心路68号
灏景苑	9500	元/㎡	119.975028	36.302671	胶州市	青州西路,近217省道
德馨海棠公馆	11500	元/㎡	120.482181	36.404848	即墨区	鹤山路,近泰山一路
华仁金都华府	24000	元/㎡	120.29389	36.2892	城阳区	华中路86号
山水嘉苑悦峰	16000	元/㎡	120.081333	35.941485	胶南市	临港街道珠光路650号
茶山大院	9500	元/㎡	119.98017772717	36.929078113304	平度市	茶山景区内
富安国际	11000	元/㎡	120.17091237462	35.9700223391	黄岛区	江山南路450号
青岛蓝色中心写字楼	15000	元/㎡	120.68511896658	36.390181075439	即墨区	滨海公路169号
启迪协信青岛科技城商铺	20000	元/㎡	120.39264128251	36.158248138631	市北区	舞阳路7号
青岛国际游艇会展中心	20000	元/㎡	120.08210291462	35.894960965104	黄岛区	滨海大道2788号
晓港名城新街里	40000	元/㎡	120.323898	36.081204	市北区	冠县路西侧（晓港名城）
山钢东部新天地商铺	21000	元/㎡	120.47143689522	36.128823461674	崂山区	辽阳东路与同安路交汇处
山河城伴山星河三期	35000	元/㎡	120.46647801948	36.168438575516	李沧区	惠水路618号丙
青岛光谷国际海洋信息港	8000	元/㎡	120.166728	35.957394	黄岛区	峨眉山路396号
招商局青岛网谷	8000	元/㎡	120.296982	36.261047	城阳区	双高路以南，滨河路以西
东方至尊	17000	元/㎡	120.05651839143	35.880005075053	胶南市	滨海大道1201号
银盛泰德郡	12000	元/㎡	120.529955	36.320928	城阳区	铁骑山路19号
保利观堂	13000	元/㎡	120.422615	36.344915	城阳区	S209省道东郭庄社区西侧
龙湖九里公馆	13000	元/㎡	120.333396	36.257769	城阳区	双元路16号
当代广场	15000	元/㎡	120.35818761571	36.089505934202	市北区	台东一路23号（台东一路与威海路交汇处）
清溪康郡	5700	元/㎡	120.52204513685	36.846571285643	莱西市	青岛南路98号
盛泰首府	7000	元/㎡	120.53503925089	36.904505944167	莱西市	梅山路与香港路交汇处
海信北姜佳苑	24000	元/㎡	120.53290038744	36.109547817023	崂山区	崂山路25号
青实口水街写字楼	8800	元/㎡	120.43991960786	36.310557875156	城阳区	正阳路28号
青实口水街商铺	15000	元/㎡	120.44064697119	36.310462984982	城阳区	正阳中路28号
当代广场商铺	50000	元/㎡	120.36238004236	36.08987377658	市北区	台东一路23号（台东一路与威海路交汇处）
海信都市果岭	18500	元/㎡	120.491231	36.136535	崂山区	松岭路129号
万科未来城	22500	元/㎡	120.38102	36.148854	市北区	四流南路66号甲
磊鑫伊顿阳光	7000	元/㎡	120.452091	36.240389	城阳区	王沙路66号
海信天玺	49000	元/㎡	120.43914	36.07246	崂山区	东海东路1号，银海学校（江苏路分校）斜对面
保利海上罗兰	7000	元/㎡	120.080865	35.895041	胶南市	滨海大道1399号（滨海大道与两河交汇处）
泰成玲珑郡	12000	元/㎡	120.40925010636	36.131167049314	市北区	台柳路306号
香山美墅	23000	元/㎡	120.423007	36.098256	市北区	银川西路以北，劲松三路以西，西靠徐家东山植物公园
金地悦峰	36000	元/㎡	120.443812	36.110612	崂山区	同安路866号（国信体育馆旁）
塞纳波斐	6800	元/㎡	120.549299	36.895565	莱西市	北京东路85号
龙湖锦璘原著	12000	元/㎡	120.45187	36.234698	城阳区	王沙路36号
海尔地产 山海湾	8600	元/㎡	120.250995	35.974287	黄岛区	漓江东路505号（薛家岛旅游度假区北侧）
瑞源香汐海	12000	元/㎡	120.22416	35.95685	黄岛区	漳江路180号
龙湖悠山郡	14000	元/㎡	120.438732	36.326743	城阳区	青威路（利群商圈北，青银高速城阳北口东500米）
银盛泰书香嘉苑	15000	元/㎡	120.448194	36.334762	城阳区	硕阳路77号
美寓天城	14000	元/㎡	120.42083962335	36.128608825881	市北区	杨家群保张路67号（紧靠丽景苑）
裕龙檀顶山	14000	元/㎡	120.38010609397	36.112979444229	市北区	山东路199号、山东路与拜泉路交汇处
华远汤米公馆	19000	元/㎡	120.40607230717	36.109351707002	市北区	福州北路139号（福州北路以东，桦川支路以西、依兰路以南）
联城海岸锦城锦绣园	13000	元/㎡	120.354219	36.110066	市北区	海岸路2号（四方汽车站西侧）
海信盟旺世家	10600	元/㎡	120.550049	36.415509	即墨区	长广路
天泰城以琳美地	8000	元/㎡	120.43513948265	36.225938435062	城阳区	黑龙江中路28号天泰运动工场
恩马双城汇	8000	元/㎡	120.242549	35.977576	黄岛区	长江东路206号
温泉阳光	15500	元/㎡	120.664081	36.464156	即墨区	麒麟路16号
玫瑰庭院	28000	元/㎡	120.512752815	36.1972775099	李沧区	天水路18号
保利西乡月	11000	元/㎡	119.998413	36.284678	胶州市	西宋路56号
伟东湖山美地 书香郡	26000	元/㎡	120.433331	36.192486	李沧区	黑龙江路482号（上王埠公交站对面）
绿城岘山花城	12500	元/㎡	120.418484	36.381084	即墨区	长江二路188号
北京城建龙樾湾	23000	元/㎡	120.468716	36.17473	李沧区	九水东路199号
罗浮观海	21000	元/㎡	120.22344	35.95471	黄岛区	罗浮山路123号
万科魅力新城	25000	元/㎡	120.409985	36.292554	城阳区	吉阳路297号
万科朗润园	12800	元/㎡	120.511153	36.40421	即墨区	辽河一路2号
金日唐郡	23000	元/㎡	120.432749	36.305639	城阳区	崇阳路152号 
天和美寓	12500	元/㎡	120.157956	35.938565	黄岛区	长江西路,近灵海路
利群现河名邸	5300	元/㎡	119.974731	36.795236	平度市	杭州路61号
7080中心广场	16000	元/㎡	120.388271	36.09978	市北区	连云港路32号
青实 口水街	9000	元/㎡	120.43971	36.310785	城阳区	正阳路28号
城中城	9388	元/㎡	120.392971	36.294782	城阳区	兴阳路702号
欧美世纪花园	7500	元/㎡	120.05482	35.887066	胶南市	政府北500米
仙悦花园	6500	元/㎡	120.42638170136	36.249635964203	城阳区	仙山东路南侧，天安路西侧
港城华府	4900	元/㎡	119.794413703	35.708737106267	胶南市	泊里镇贡口路455号
鲁德悦城	4500	元/㎡	120.01479057376	36.309191958546	胶州市	广州北路226号（广州北路与禹州路交汇处）
书香华府	10000	元/㎡	120.242255	36.291364	城阳区	龙游路68号
金域府邸	25000	元/㎡	120.370557	36.132556	市北区	金华路56号
鑫海锦园	8700	元/㎡	120.04064964217	35.911512719038	胶南市	朝阳山路与临港路交汇处
保利堂颂	14700	元/㎡	120.40894095086	36.380244159557	即墨区	华山二路17号
万豪胶东首府小区	4600	元/㎡	120.10437174842	36.310541843664	胶州市	胶祥路77号
旭辉银盛泰博观星海一期	20000	元/㎡	120.064716862	35.8968510964	胶南市	灵山湾路109号
龙湖滟澜海岸悦澜居	7300	元/㎡	120.335727	36.256106	城阳区	双元路16号白沙湾畔
仕府名苑	6000	元/㎡	120.043437	36.271726	胶州市	北京路99号（市政府东100米）
玫瑰花园	3400	元/㎡	119.97995568983	36.366492256594	胶州市	纬四十二路7号
东方瑞士小镇·英格堡家园	8800	元/㎡	120.454936	36.266132	城阳区	夏庄街道银河路360号
恒翔金水苑	5750	元/㎡	120.047087	36.258166	胶州市	香港东路588号
鑫江水青花园	8800	元/㎡	120.44494	36.239486	城阳区	鑫江东方城以东500米，源头河北岸
金柏佳园	6700	元/㎡	120.1656	35.934744	胶南市	灵港路189号
秀水山庄	14200	元/㎡	120.37543	36.111381	市北区	重庆南路25号甲
胜通海岸	40000	元/㎡	120.350369	36.146079	市北区	瑞海北路37号
高山华府	8000	元/㎡	120.010406	36.102475	胶州市	夼苑路1号
宝太花园	10000	元/㎡	120.5010070325	36.3580257881	即墨区	204国道121号
锦厦新城桂园	6500	元/㎡	119.9413490026	36.803294982253	平度市	锦州路69号
爱家公寓	19000	元/㎡	120.383143	36.098848	市北区	徐州路180号
康大风和丽景	8500	元/㎡	120.16918562254	35.948340959637	黄岛区	开发区长江西路与峨眉山路交汇处西南侧
开元城	4200	元/㎡	120.02254713604	36.773951903651	平度市	厦门路118号
广厦幸福时光	8000	元/㎡	120.22386135979	35.96650658211	黄岛区	长江东路与衡山路交汇处向东100米
东凯涵美馆	13000	元/㎡	120.5128344083	36.408541451501	即墨区	蓝色新区黄河三路7号（开发区管委会南邻）
万海惜福时光	7200	元/㎡	120.48353	36.307253	城阳区	王沙路与正阳路交汇处（往南100米）
汇达丽苑	20000	元/㎡	120.372846	36.079181	市北区	延安三路194号
澄月湖畔三期	2800	元/㎡	120.20644526937	36.343302849724	胶州市	澄月湖风景度假区澄月湖北侧
黑卓原筑	11000	元/㎡	120.040131	35.897801	胶南市	东岳中路与金晖路交汇处　
中仁慧东府邸	5400	元/㎡	119.98414	36.274507	胶州市	扬州西路417号（扬州西路与亳州路交汇处）
海 航万邦中心	40000	元/㎡	120.38163234279	36.067251244639	市南区	香港中路与延安三路交汇处
温沙雅舍	8000	元/㎡	120.215905	36.819533	平度市	云山康德路
煜鼎吉祥苑	4600	元/㎡	119.985871	36.298692	胶州市	胶州西路与泰州路交汇处以北
沽河花园二期	3850	元/㎡	120.17752684292	36.341858739785	胶州市	李哥庄 204国道与沽河大街交汇处北行88米路东
东苑府邸	4783	元/㎡	120.02161888886	36.290405437332	胶州市	常州路20号
芭东小镇	22000	元/㎡	120.672451	36.456839	即墨区	大田路2888号
隆和伊顿阳光	6200	元/㎡	120.056071	35.908972	胶南市	胶南一中北200米，广州路东侧
胶北如意家园	3000	元/㎡	119.96474178451	36.374517630219	胶州市	胶北办事处王庸路77号
慧海园三期	8000	元/㎡	120.03662398254	35.878037212353	黄岛区	青岛路38号
金祥花园	4200	元/㎡	120.02249339756	36.313418768254	胶州市	福州北路192号
城市阳光花园	20000	元/㎡	120.40732314374	36.254130578567	城阳区	城阳流亭街道洼里社区旁
阳光香蜜湖	8300	元/㎡	120.406686	36.19514	李沧区	重庆中路与兴国路交汇处
蓝山湾	9000	元/㎡	120.41098383142	36.188275808645	李沧区	重庆中路631号
金光丽园	14500	元/㎡	120.438922	36.120876	崂山区	同和路728号（高科园装饰城北侧，辽阳西路北）
绿地香颂	9600	元/㎡	120.41598850084	36.172332859554	李沧区	李沧京口路106号
中铁兴安府	18000	元/㎡	120.39635316685	36.097298671853	市北区	吴兴路139号
城投瑞海景园	11500	元/㎡	120.349934	36.142184	市北区	瑞海北路7号，胶州湾高速公路东侧
银盛泰星河城	5800	元/㎡	120.041994	35.901978	胶南市	北京路与泰山路交汇处
东佳花园	5500	元/㎡	120.00939668801	36.079849790455	胶南市	王台镇巨洋路66号
保利茉莉公馆	10000	元/㎡	120.445213	36.166867	李沧区	九水东路与银液泉路交界处
鸿泰锦园	11000	元/㎡	120.377601	36.142804	市北区	四流南路62号，水清沟公园对面
清华园	8500	元/㎡	120.41632302128	36.303281630576	城阳区	阜成路与崇阳路交汇处
蓝图三期（尚品居）	7100	元/㎡	120.237288	35.971565	黄岛区	嘉陵江路与长江东路交汇东南处
千禧银杏苑	7600	元/㎡	120.160326	35.968987	黄岛区	峨嵋山路1388号
水晶海岸	8904	元/㎡	120.069014	35.898864	黄岛区	泰山路与两河路交汇处西100米
唐宁国际	9500	元/㎡	120.18672	35.957112	黄岛区	长江路与太行山路交汇处（长途站对面）
东海路9号	40000	元/㎡	120.382759	36.066411	市南区	东海西路15号乙，青岛国税局旁边
唐街映象	9000	元/㎡	120.401531	36.198766	李沧区	重庆东路以西、唐山路以南
半岛新天地	23000	元/㎡	120.388277	36.099808	市北区	连云港路20号
安泰广场写字楼	16500	元/㎡	120.38780360506	36.09496795951	市北区	连云港路76号
白金 广场	22000	元/㎡	120.45655335945	36.119599138231	崂山区	文岭路5号
秀兰禧悦都商铺	26000	元/㎡	120.36327836358	36.130676555391	市北区	瑞安路20号、22号
中启国际	9000	元/㎡	120.401055	36.277012	城阳区	长城南路与宝安路交汇处
银盛泰新空间写字楼	17000	元/㎡	120.455795	36.118513	崂山区	翠岭路6号
锦江丽都	24000	元/㎡	120.04577888989	35.899970755347	胶南市	泰山路与泉城路交汇
海信环湾大厦	13500	元/㎡	120.351909	36.132679	市北区	瑞昌路226号（瑞昌路与环湾大道交汇）
中海国际广场二期	10000	元/㎡	120.43141391325	36.159614849258	李沧区	九水路与黑龙江路交界处南400米
中国智谷青岛园区	8200	元/㎡	120.2921721715	36.259946113265	城阳区	汇智桥路以东、同顺路以南
荣德海岸壹号	13500	元/㎡	120.210671	35.960534	黄岛区	珠江路与萧山路交叉口
华通金融中心	8500	元/㎡	120.45972903408	36.398126808573	即墨区	蓝鳌路南侧、烟青路西侧、岙兰路1169号
银河书香郡底商	25000	元/㎡	120.22468793767	35.969145657402	黄岛区	长江路与衡山路交汇处
盛世 豪庭商铺	50000	元/㎡	120.36634464774	36.098108358903	市北区	汉口路88号
鲁商中心	35000	元/㎡	120.416958	36.085738	市南区	燕儿岛路7号
鼎峰瑞平中心	6000	元/㎡	120.018383	36.794399	平度市	市红旗路
招商海德公学商铺	16000	元/㎡	119.32408321083	31.483172248528	城阳区	合心路69号
阳光泰鼎大厦	10500	元/㎡	120.382473	36.082514	市南区	山东路16号
金荷相府	8500	元/㎡	119.9630199714	36.790718106767	平度市	红旗路与常州路交叉路口东临
卓越蔚蓝府邸	15500	元/㎡	120.349144	36.267219	城阳区	双元路18号
鲁商泰晤士小镇	10400	元/㎡	120.498395	36.316393	城阳区	正阳东路67号,百福路167号
华润中心悦府	40000	元/㎡	120.383759	36.07581	市南区	山东路6号
云鼎国际	8000	元/㎡	120.454973	36.316964	城阳区	瑞阳路99号
辛安府	11000	元/㎡	120.17074010014	36.029578145527	黄岛区	团结路1505号
华润MAX公寓	13000	元/㎡	120.42173767259	36.312516360626	城阳区	正阳中路与靖城路交汇处
佳兆业水岸新都	18000	元/㎡	120.464575	36.271947	城阳区	王沙路358号
金茂湾	24000	元/㎡	120.307817	36.069518	市南区	四川路25号（团岛轮渡南侧）
海信君逸	70000	元/㎡	120.441147	36.07582	崂山区	海游路1号
裕龙润邦	8000	元/㎡	119.97561	36.763444	平度市	杭州路199号
晓港名城	19000	元/㎡	120.324364	36.086574	市南区	冠县路西侧
中德国际城沃邦社区	9500	元/㎡	120.17066465938	36.038032465335	黄岛区	团结路2877号
墨河嘉苑	7800	元/㎡	120.459447	36.39353	即墨区	烟青路东侧墨河公园正对面
青特城	12000	元/㎡	120.429728	36.314097	城阳区	正阳路与青威路交汇处
新海园米罗湾	30000	元/㎡	120.482632	36.170807	李沧区	惠水路518号
平度龙宇上城	7650	元/㎡	119.990138	36.775311	平度市	厦门路77号
福根美林	9000	元/㎡	120.419939	36.293604	城阳区	青威路与兴阳路交汇处
中海寰宇天下	24500	元/㎡	120.394017	36.137238	市北区	长沙路49号
温莎郡	18700	元/㎡	120.355418	36.153431	市北区	瑞昌路立交桥北2公里（欢乐滨海城内，保利香槟国际西侧）
绿地国际花都	17000	元/㎡	120.001121	35.891993	胶南市	琅琊台路999号
中交阳光屿岸	16500	元/㎡	120.454803	36.286685	城阳区	银河路326-1号
天一仁和豪庭	16500	元/㎡	120.48435430869	36.410854549755	即墨区	黄河三路169号
保利蔷薇公馆	16000	元/㎡	120.426366	36.314105	城阳区	德阳路111号
天一仁和印象	18500	元/㎡	120.410021	36.259908	城阳区	南流路286号
金日正阳公馆	15000	元/㎡	120.419551	36.307778	城阳区	青威路与正阳路交汇处
天一仁和郡	11500	元/㎡	120.519320376	36.4186852999	即墨区	埠惜路762号
龙腾天下城	4000	元/㎡	119.960931	36.789741	平度市	常州路以西、扬州路以东、胜利路以南、青岛路以北
金科罗兰公馆	11000	元/㎡	120.419348	36.147042	李沧区	九水西路37号
银盛泰泰馨苑	8800	元/㎡	120.39116959075	36.301622373748	城阳区	文阳路与黑龙江路交汇处
海都汇府	7500	元/㎡	120.440871	36.321105	城阳区	荟城路与瑞阳路交汇处（天安数码城西边）
青特赫府	10000	元/㎡	120.37978788113	36.313255026019	城阳区	正阳路117号
保利林语镜	14000	元/㎡	120.225541	35.975865	黄岛区	嘉陵江路与衡山路交叉口东侧三百米
